Date,Object,Price,Location,Category,Object Type,Material,Link
2019-02-22 00:00:00,"Sold  Feb 22, 2019 Silver Old Roman Emperor Face Unique Unique Coin",15.5,Bulgaria,Roman,coin,metal | ,https://www.ebay.com/itm/Silver-Old-Roman-Emperor-Face-Unique-Unique-Coin/123651056244?hash=item1cca2d6274%3Ag%3AIlIAAOSwvmxcaZAV&LH_Auction=1
2019-01-22 00:00:00,"Sold  Jan 22, 2019 Rare ancient Roman Silver Male Figure intaglio ring , c 1st to 3rd Century ad .",13.91,United Kingdom,Roman,jewellery | statue | ,metal | ,https://www.ebay.com/itm/Rare-ancient-Roman-Silver-Male-Figure-intaglio-ring-c-1st-to-3rd-Century-ad/254077789686?hash=item3b283765f6%3Ag%3AARgAAOSwiJZcQItX&LH_Auction=1
2019-01-22 00:00:00,"Sold  Jan 22, 2019 Ancient Roman Pottery / Terracotta Carved Flower Plaque",0.99,,Roman,statue | vessel | ,terracotta | ,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Russian Turkish islamic antique sword shamshir",2570.0,,Islamic,weapon | ,,
2019-01-21 00:00:00,"Sold  Jan 21, 2019 Rare ancient Egyptian blue eye of Horus amulet , pendant , 300 bc",17.0,United Kingdom,Egyptian,jewellery | ,,https://www.ebay.com/itm/Rare-ancient-Egyptian-blue-eye-of-Horus-amulet-pendant-300-bc/264142437537?hash=item3d801dbca1%3Ag%3AkiUAAOSw5EpcPytk&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 MUSEUM QUALITY ROMAN BRONZE MALE FACE ORNAMENT APPLIQUE CIRCA 200-400 AD",23.97,United States,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/MUSEUM-QUALITY-ROMAN-BRONZE-MALE-FACE-ORNAMENT-APPLIQUE-CIRCA-200-400-AD/202550294332?hash=item2f28f0373c%3Ag%3AmAEAAOSwlypcJll3&LH_Auction=1
2019-02-07 00:00:00,"Sold  Feb 7, 2019 RARE ANCIENT ROMAN LEGIONARY SILVER SEAL RING BULL DEPICTION",86.08,Macedonia,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/RARE-ANCIENT-ROMAN-LEGIONARY-SILVER-SEAL-RING-BULL-DEPICTION/153357838126?hash=item23b4d6e72e%3Ag%3AjKQAAOSwYbdcUYfr&LH_Auction=1
2018-12-19 00:00:00,"Sold  Dec 19, 2018 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA RITUAL POURING BOWL -  L875",21.19,United Kingdom,Roman,jewellery | religious | vessel | ,terracotta | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-LEGIONARY-TERRACOTTA-RITUAL-POURING-BOWL-L875/254015930261?hash=item3b24877f95%3Ag%3A2JsAAOSwtutcCl0m&LH_Auction=1
2019-02-15 00:00:00,"Sold  Feb 15, 2019 Natural Persian Islamic Evil eye Banded Carnelian ring  ring 7.67-gm us:7.5",9.99,Pakistan,Near east,jewellery | ,stone | ,https://www.ebay.com/itm/Natural-Persian-Islamic-Evil-eye-Banded-Carnelian-ring-ring-7-67-gm-us-7-5/192819682649?hash=item2ce4f2dd59%3Ag%3AQyIAAOSwRDpb39Pb&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 Very  old amazing  Egyptian faience  animal  amuelt",15.0,,Egyptian,jewellery | ,glass | ,
2019-01-02 00:00:00,"Sold  Jan 2, 2019 Rare Ancient Egyptian Anubis Statue(c.3100-c.2890 BC)",60.92,United Kingdom,Egyptian,statue,,https://www.ebay.com/itm/Rare-Ancient-Egyptian-Anubis-Statue-c-3100-c-2890-BC/173708687436?hash=item2871d8384c%3Ag%3APgkAAOSwGYhcGiXl&LH_Auction=1
2018-12-19 00:00:00,"Sold  Dec 19, 2018 Super Roman Key",19.87,,Roman,household | ,,
2019-02-24 00:00:00,"Sold  Feb 24, 2019 Ancient Fantastic Roman Bronze Stylus * Fish 1st 3rd century AD",63.57,Austria,Roman,household | ,metal | ,https://www.ebay.com/itm/Ancient-Fantastic-Roman-Bronze-Stylus-Fish-1st-3rd-century-AD/292967428066?hash=item4436382fe2%3Ag%3AxLUAAOSwJrpcabZ2&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 AUTHENTIC MEDIEVAL VIKING ERA RING W/ DRAGON OR BEAST  - H978",27.81,United Kingdom,Viking,jewellery | ,,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-RING-W-DRAGON-OR-BEAST-H978/254053280286?hash=item3b26c16a1e%3Ag%3A2C0AAOSwN3NcL5LM&LH_Auction=1
2019-01-31 00:00:00,"Sold  Jan 31, 2019  Beautiful Ancient Unique Wonderful Brass Roman old Ring",15.5,Thailand,Roman,jewellery | ,,https://www.ebay.com/itm/Beautiful-Ancient-Unique-Wonderful-Brass-Roman-old-Ring/123614114105?hash=item1cc7f9b139%3Ag%3Aq8wAAOSwohVcTK6K&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 Roman Horse Strap Fitting",15.23,United Kingdom,Roman,tool | ,metal | ,https://www.ebay.com/itm/Roman-Horse-Strap-Fitting/273605582176?hash=item3fb429dd60%3Ag%3ALmYAAOSwtINcD86U&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Ancient Roman silver ring ""Legio I Italica""",48.0,Morocco,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/Ancient-Roman-silver-ring-Legio-I-Italica/332958419238?hash=item4d85de4926%3Ag%3AwCEAAOSw-FRcFtOS&LH_Auction=1
2019-01-26 00:00:00,"Sold  Jan 26, 2019 Roman openwork brooch",13.06,United Kingdom,Roman,clothing | ,,https://www.ebay.com/itm/Roman-openwork-brooch/292922026765?hash=item4433836b0d%3Ag%3AUdsAAOSwuHdcP4Sc&LH_Auction=1
2019-02-26 00:00:00,"Sold  Feb 26, 2019 PARTIALLY CLEANED ROMAN BRONZE COIN TO ID",5.03,United Kingdom,Roman,coin,metal | ,https://www.ebay.com/itm/PARTIALLY-CLEANED-ROMAN-BRONZE-COIN-TO-ID/153385563949?hash=item23b67df72d%3Ag%3Auu4AAOSwKptca9Ym&LH_Auction=1
2019-02-03 00:00:00,"Sold  Feb 3, 2019 Rare ancient Egyptian blue faience stone Cleopatre bust c945-715 bc .",23.84,United Kingdom,Egyptian,statue | ,glass | stone | ,https://www.ebay.com/itm/Rare-ancient-Egyptian-blue-faience-stone-Cleopatre-bust-c945-715-bc/264169494151?hash=item3d81ba9687%3Ag%3AQIkAAOSwZqlcUGui&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 LOVELY GROUP OF ANCIENT VIKING DECORATED GLASS BEADS",30.0,Russia,Viking,jewellery | ,glass | ,https://www.ebay.com/itm/LOVELY-GROUP-OF-ANCIENT-VIKING-DECORATED-GLASS-BEADS/183603719914?hash=item2abfa26eea%3Ag%3Ai6cAAOSwohVcIiPe&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 "" AQUILA - EAGLE ""  ANCIENT SILVER ROMAN  RING!!!!LEGIONARY!!!!",97.0,,Roman,jewellery | ,metal | ,
2018-12-27 00:00:00,"Sold  Dec 27, 2018 4 Ancient Neolithic Red Jasper, Quartz Ear Plugs, Stone Age, VERY RARE !!",9.0,Germany,Pre-historic,jewellery | tool | ,stone | ,https://www.ebay.com/itm/4-Ancient-Neolithic-Red-Jasper-Quartz-Ear-Plugs-Stone-Age-VERY-RARE/143061894561?hash=item214f2745a1%3Ag%3AzooAAOSwRF1cHoAA&LH_Auction=1
2019-02-17 00:00:00,"Sold  Feb 17, 2019 SUPERB ARCHAIC INDUS VALLEY TERRACOTTA DECORATED ZEBU BULL FIGURINE -4",39.73,United Kingdom,Indus,statue | ,terracotta | ,https://www.ebay.com/itm/SUPERB-ARCHAIC-INDUS-VALLEY-TERRACOTTA-DECORATED-ZEBU-BULL-FIGURINE-4/153372920760?hash=item23b5bd0bb8%3Ag%3AiDYAAOSwlglcYCU%7E&LH_Auction=1
2019-02-17 00:00:00,"Sold  Feb 17, 2019 Ancient Interesting Roman Bronze Ring Emperor Severus  2nd century AD",43.7,United Kingdom,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/Ancient-Interesting-Roman-Bronze-Ring-Emperor-Severus-2nd-century-AD/292955635956?hash=item44358440f4%3Ag%3AKdoAAOSwiuRcYFvD&LH_Auction=1
2019-02-28 00:00:00,"Sold  Feb 28, 2019 BEAUTIFUL ANCIENT EGYPTIAN USHABTI SHABTI WITH HEIROGLYPHS",46.35,United Kingdom,Egyptian,statue | ,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-USHABTI-SHABTI-WITH-HEIROGLYPHS/153388957715?hash=item23b6b1c013%3Ag%3AqNwAAOSwPsRcbqfh&LH_Auction=1
2019-01-20 00:00:00,"Sold  Jan 20, 2019 Ancient Viking Legionary Bronze Torc Necklace Amulet Artifact Unique",0.99,,Viking,jewellery | ,metal | ,
2018-12-30 00:00:00,"Sold  Dec 30, 2018 ANTIQUE Garnet Roman Intaglio Tiger face Engraved double side Stamp Bead pendant",7.99,Thailand,Roman,jewellery | tool | ,,https://www.ebay.com/itm/ANTIQUE-Garnet-Roman-Intaglio-Tiger-face-Engraved-double-side-Stamp-Bead-pendant/183601009433?hash=item2abf791319%3Ag%3Ar6kAAOSwcVpcFnvu&LH_Auction=1
2019-02-24 00:00:00,"Sold  Feb 24, 2019 Extremely Ancient Antique Ring Roman Bronze Stunning Artifact Rare Type Cross",0.01,Morocco,Roman,jewellery | religious | ,metal | ,https://www.ebay.com/itm/Extremely-Ancient-Antique-Ring-Roman-Bronze-Stunning-Artifact-Rare-Type-Cross/352598730350?hash=item521885a66e%3Ag%3AR8wAAOSwtxtcbJdd&LH_Auction=1
2019-01-10 00:00:00,"Sold  Jan 10, 2019 Rare ancient bronze near eastern seal ring with carnealian stone , 300 bc",16.55,United Kingdom,Near east,jewellery | ,stone | metal | ,https://www.ebay.com/itm/Rare-ancient-bronze-near-eastern-seal-ring-with-carnealian-stone-300-bc/254054431906?hash=item3b26d2fca2%3Ag%3AyJgAAOSwAThcMMaS&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman bronze spoon",26.0,United Kingdom,Roman,household | ,metal | ,https://www.ebay.com/itm/Roman-bronze-spoon/303011139407?hash=item468cdf0f4f%3Ag%3AedQAAOSwO6NcJj7K&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 8 Ancient Neolithic Rock Crystal, Quartz Beads, Stone Age, VERY RARE !!",5.51,Germany,Pre-historic,jewellery | tool | ,stone | ,https://www.ebay.com/itm/8-Ancient-Neolithic-Rock-Crystal-Quartz-Beads-Stone-Age-VERY-RARE/153290179368?hash=item23b0ce8328%3Ag%3A3KkAAOSwzaJcBrlY&LH_Auction=1
2019-02-03 00:00:00,"Sold  Feb 3, 2019 ROMAN  ANCIENT   BRONZE RING ( GAMBLING DICE )",7.5,Morocco,Roman,jewellery | household | ,metal | ,https://www.ebay.com/itm/ROMAN-ANCIENT-BRONZE-RING-GAMBLING-DICE/163510456102?hash=item2611fb8f26%3Ag%3AuxgAAOSw-rxcF28V&LH_Auction=1
2019-01-08 00:00:00,"Sold  Jan 8, 2019 Rare ancient Egyptian amulets pendant , 300 bc",12.85,United Kingdom,Egyptian,jewellery | ,,https://www.ebay.com/itm/Rare-ancient-Egyptian-amulets-pendant-300-bc/264116851592?hash=item3d7e975388%3Ag%3A3MoAAOSw9apcLmZL&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 LARGE GROUP OF ANCIENT ROMAN FIBULAS FOR REPAIR OR RESTORATION",1.64,United Kingdom,Roman,clothing | ,,https://www.ebay.com/itm/LARGE-GROUP-OF-ANCIENT-ROMAN-FIBULAS-FOR-REPAIR-OR-RESTORATION/153291039190?hash=item23b0dba1d6%3Ag%3AbTkAAOSwRrlcB5vU&LH_Auction=1
2019-01-03 00:00:00,"Sold  Jan 3, 2019 1st Century Rare ancient Excellent Patina Roman Glass Drink Cup   #7y",403.95,Thailand,Roman,vessel | ,glass | metal | ,https://www.ebay.com/itm/1st-Century-Rare-ancient-Excellent-Patina-Roman-Glass-Drink-Cup-7y/283320825010?hash=item41f73cb4b2%3Ag%3ATKoAAOSwG25cJ8gF&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 ANCIENT EGYPTIAN Antiquities SCARAB Beetle Wings EGYPT Carved Stone Statue BC",75.0,France,Egyptian,statue,stone | ,https://www.ebay.com/itm/ANCIENT-EGYPTIAN-Antiquities-SCARAB-Beetle-Wings-EGYPT-Carved-Stone-Statue-BC/254065654894?hash=item3b277e3c6e%3Ag%3AIrUAAOSwjiZcOQf5&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 RARE HUGE PHOENICIAN FACE PENDANT 300BC SUPER QUALITY (12)",23.97,United Kingdom,Near east,jewellery | ,,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-FACE-PENDANT-300BC-SUPER-QUALITY-12/312483172477?hash=item48c172d07d%3Ag%3AEBEAAOSwtLxcavea&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019 Beautiful and Rare ROMAN GLADIATOR BRONZE VOTIVE SWORD AMULET CIRCA 200-300 AD",13.0,,Roman,weapon | jewellery | religious | ,metal | ,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 2767	Ancient Roman billon ring with a decoration 19 mm, perfect",11.26,United Kingdom,Roman,jewellery | ,,https://www.ebay.com/itm/2767-Ancient-Roman-billon-ring-with-a-decoration-19-mm-perfect/183557850513?hash=item2abce68591%3Ag%3A92YAAOSwuUlb%7Ehse&LH_Auction=1
2019-02-05 00:00:00,"Sold  Feb 5, 2019 Ancient Roman Senatorial Legionary Silver Ring Goddess Victoria kills Bull",37.0,,Roman,jewellery | ,metal | ,
2019-01-27 00:00:00,"Sold  Jan 27, 2019  ANCIENT BRONZE ROMAN FIBULA ( DOG HUNTING RABBIT)",18.5,Serbia,Roman,clothing | ,metal | ,https://www.ebay.com/itm/ANCIENT-BRONZE-ROMAN-FIBULA-DOG-HUNTING-RABBIT/183645079112?hash=item2ac2198648%3Ag%3AG3cAAOSwNphcHVfW&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 AUTHENTIC MEDIEVAL VIKING BRONZE TWISTED FIELTY BRACELET - H523",61.05,United Kingdom,Viking,jewellery | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-BRONZE-TWISTED-FIELTY-BRACELET-H523/254005730366?hash=item3b23ebdc3e%3Ag%3AfEEAAOSwqjhcAUfg&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 3 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!",36.99,Ireland,Celt,jewellery | ,glass | ,https://www.ebay.com/itm/3-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/143040656654?hash=item214de3350e%3Ag%3Ac44AAOSwPrdcB%7ET2&LH_Auction=1
2019-02-27 00:00:00,"Sold  Feb 27, 2019 Ancient Antique Roman Silver Statue #1",99.0,United Kingdom,Roman,statue,metal | ,https://www.ebay.com/itm/Ancient-Antique-Roman-Silver-Statue-1/303069872886?hash=item46905f42f6%3Ag%3AGfgAAOSw6GhcbgwG&LH_Auction=1
2019-01-20 00:00:00,"Sold  Jan 20, 2019 Ancient Fantastic Roman Bronze Ring with Griffin 1st - 4th century AD",45.03,United Kingdom,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/Ancient-Fantastic-Roman-Bronze-Ring-with-Griffin-1st-4th-century-AD/292917929103?hash=item443344e48f%3Ag%3ArMIAAOSwlt9cO4Ly&LH_Auction=1
2019-01-20 00:00:00,"Sold  Jan 20, 2019 INTACT ANCIENT GREEK CIRCA 1000-700 BC BRONZE TOOL FOR CARVING",10.93,Cyprus,Greek,tool,metal | ,https://www.ebay.com/itm/INTACT-ANCIENT-GREEK-CIRCA-1000-700-BC-BRONZE-TOOL-FOR-CARVING/392214522018?hash=item5b51cea8a2%3Ag%3AwN8AAOSwdwVcO2Ht&LH_Auction=1
2019-02-27 00:00:00,"Sold  Feb 27, 2019 Ancient Antique Roman Silver Statue #2",103.5,Paracin,Roman,statue,metal | ,https://www.ebay.com/itm/Ancient-Antique-Roman-Silver-Statue-2/303069878204?hash=item46905f57bc%3Ag%3A8P4AAOSwslJcbg-b&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 Brick, tile, Legion, LEG VII CLAUDIA, Military, Roman, 1st - 4th Century AD",205.27,Germany,Roman,household | ,,https://www.ebay.com/itm/Brick-tile-Legion-LEG-VII-CLAUDIA-Military-Roman-1st-4th-Century-AD/264193994269?hash=item3d83306e1d%3Ag%3AqVIAAOSwLGlcY1Sl&LH_Auction=1
2019-02-17 00:00:00,"Sold  Feb 17, 2019 2053	Ancient Roman bronze ring with a decoration 17 mm.",8.61,United Kingdom,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/2053-Ancient-Roman-bronze-ring-with-a-decoration-17-mm/183672328337?hash=item2ac3b95091%3Ag%3A-l8AAOSwcXhcWkZC&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 Very Fine Sahara Neolithic Angelfish Point - Translucent - Serrated - Authentic",21.5,United States,Pre-historic,weapon | tool | ,,https://www.ebay.com/itm/Very-Fine-Sahara-Neolithic-Angelfish-Point-Translucent-Serrated-Authentic/264063660129?hash=item3d7b6bb061%3Ag%3AKbAAAOSwS4Vb%7Eq8A&LH_Auction=1
2019-02-22 00:00:00,"Sold  Feb 22, 2019 NEOLITHIC BRITISH FLINT  SCRAPERS AND BORER",1.32,United Kingdom,Pre-historic,tool | ,,https://www.ebay.com/itm/NEOLITHIC-BRITISH-FLINT-SCRAPERS-AND-BORER/352592377327?hash=item521824b5ef%3Ag%3AItwAAOSwJzpcYqBy&LH_Auction=1
2019-01-17 00:00:00,"Sold  Jan 17, 2019  extremely ancient old ring bronze legionary roman ring bronze rare type",10.99,,Roman,jewellery | ,metal | ,
2018-12-24 00:00:00,"Sold  Dec 24, 2018 AUTHENTIC ANCIENT ROMAN GLASS PERFUME JAR / BOTTLE - L912",27.81,United Kingdom,Roman,vessel | ,glass | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-GLASS-PERFUME-JAR-BOTTLE-L912/254025677399?hash=item3b251c3a57%3Ag%3AruoAAOSwvytcE5sS&LH_Auction=1
2019-01-19 00:00:00,"Sold  Jan 19, 2019 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (1)",18.98,United Kingdom,Near east,jewellery | ,,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-LOOPED-PENDANT-WITH-FACES-300BC-SUPER-QUALITY-1/312428229199?hash=item48be2c724f%3Ag%3AbIMAAOSw1jpcPJJ7&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019 Rare ancient stone Near Eastern Seal Bead Pendant, 300 bc",10.59,United Kingdom,Near east,jewellery | ,stone | ,https://www.ebay.com/itm/Rare-ancient-stone-Near-Eastern-Seal-Bead-Pendant-300-bc/264184784096?hash=item3d82a3e4e0%3Ag%3AA0oAAOSwqGFcXCcp&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 MAGIC! RARE ANCIENT ROMAN BRONZE RING WITH PENTAGRAM ON BEZEL - WEARABLE",41.0,,Roman,jewellery | ,metal | ,
2018-12-22 00:00:00,"Sold  Dec 22, 2018 ANCIENT ROMAN BRONZE TRI-LOBE SOCKETED ARROW HEAD 1 - 3rd CENTURY AD Ref.160",17.24,United Kingdom,Roman,weapon | clothing | ,metal | ,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-TRI-LOBE-SOCKETED-ARROW-HEAD-1-3rd-CENTURY-AD-Ref-160/302758600326?hash=item467dd19e86%3Ag%3A-xwAAOSwhztbFEAz&LH_Auction=1
2019-02-27 00:00:00,"Sold  Feb 27, 2019 ANCIENT BRONZE  EARLY CELTIC AXE #2",52.0,Serbia,Celt,weapon | ,metal | ,https://www.ebay.com/itm/ANCIENT-BRONZE-EARLY-CELTIC-AXE-2/183698853868?hash=item2ac54e0fec%3Ag%3A2q4AAOSwqctcYFls&LH_Auction=1
2019-01-30 00:00:00,"Sold  Jan 30, 2019 Lot of 4 Medieval silver coin Ancient Vikings of Kievan Rus",16.0,United States,Viking,coin,metal | ,https://www.ebay.com/itm/Lot-of-4-Medieval-silver-coin-Ancient-Vikings-of-Kievan-Rus/132930030825?hash=item1ef33f4ce9%3Ag%3AVZkAAOSw4zdcSuaj&LH_Auction=1
2019-01-21 00:00:00,"Sold  Jan 21, 2019 29# Old Antique Beautiful Islamic Yemeni Belt Silver-Plated",113.5,Germany,Near east,vessel | clothing | ,metal | ,https://www.ebay.com/itm/29-Old-Antique-Beautiful-Islamic-Yemeni-Belt-Silver-Plated/163482226893?hash=item26104cd0cd%3Ag%3AUxcAAOSwoEFcONn2&LH_Auction=1
2019-02-21 00:00:00,"Sold  Feb 21, 2019 ANCIENT VIKING BRONZE SILVER COLOR BRACELET museum artifact UNIQUE astounding",0.01,Morocco,Viking,jewellery | ,metal | ,https://www.ebay.com/itm/ANCIENT-VIKING-BRONZE-SILVER-COLOR-BRACELET-museum-artifact-UNIQUE-astounding/362557354547?hash=item546a1a3233%3Ag%3ApdIAAOSw%7ESJcZZ2x&LH_Auction=1
2019-01-20 00:00:00,"Sold  Jan 20, 2019 Legio HISPANA  ANCIENT ROMAN LEGIONARY SILVER RING",23.5,,Roman,jewellery | ,metal | ,
2019-02-02 00:00:00,"Sold  Feb 2, 2019 VIKING ANCIENT ARTIFACT BRONZE KEY",132.44,,Viking,household | ,metal | ,
2019-01-27 00:00:00,"Sold  Jan 27, 2019 CIRCA 715-332BC - ANCIENT EGYPTIAN CARTOUCHE SEAL RING -INTACT WITH HIEROGLYPHS",13.24,United Kingdom,Egyptian,jewellery | text | ,,https://www.ebay.com/itm/CIRCA-715-332BC-ANCIENT-EGYPTIAN-CARTOUCHE-SEAL-RING-INTACT-WITH-HIEROGLYPHS/223335567411?hash=item33ffd65033%3Ag%3ANFIAAOSwSudcRKli&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 lot of Roman bronze objects",21.5,Denmark,Roman,?,metal | ,https://www.ebay.com/itm/lot-of-Roman-bronze-objects/173719795298?hash=item287281b662%3Ag%3A-7gAAOSwiJZcLMlL&LH_Auction=1
2019-01-18 00:00:00,"Sold  Jan 18, 2019 AUTHENTIC MEDIEVAL CRUSADERS ERA BRONZE RING W/ CROSS - J26",9.93,United Kingdom,Near east,jewellery | religious | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-CRUSADERS-ERA-BRONZE-RING-W-CROSS-J26/254064654332?hash=item3b276ef7fc%3Ag%3AXjkAAOSwh7tcOITc&LH_Auction=1
2019-01-19 00:00:00,"Sold  Jan 19, 2019 VERY RARE ROMAN IRON MEDICAL TOOL w/ TWO WORKING POINTS+++TOP CONDITION+++",24.99,Norway,Roman,tool,metal | ,https://www.ebay.com/itm/VERY-RARE-ROMAN-IRON-MEDICAL-TOOL-w-TWO-WORKING-POINTS-TOP-CONDITION/323646878312?hash=item4b5adb7268%3Ag%3AwUgAAOSwVCpb-dfd&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 BEAUTIFUL ANCIENT HUGE EGYPTIAN BUST STATUETTE 300 BC (1) 8.5 cm Tall !!!!!",79.46,United Kingdom,Egyptian,statue,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-HUGE-EGYPTIAN-BUST-STATUETTE-300-BC-1-8-5-cm-Tall/312418774369?hash=item48bd9c2d61%3Ag%3AIFMAAOSwy2pcM3rt&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 ROMAN Bronze EARRINGS - Circa 2th - 3th Centuty AD             /805",15.89,United Kingdom,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/ROMAN-Bronze-EARRINGS-Circa-2th-3th-Centuty-AD-805/283383451914?hash=item41faf8510a%3Ag%3AJwIAAOSwkJNcaVAj&LH_Auction=1
2019-01-21 00:00:00,"Sold  Jan 21, 2019 IMPORTANT EARLY ROMAN EMPIRE BRONZE SILVER INLAID DEER FAWN FIGURE SOTHEBYS",1225.0,,Roman,statue | ,metal | ,
2019-02-25 00:00:00,"Sold  Feb 25, 2019 Rare ancient Near Eastern bronze/brass cylinder seal pendant, 300 bc",13.91,United Kingdom,Near east,jewellery | ,metal | ,https://www.ebay.com/itm/Rare-ancient-Near-Eastern-bronze-brass-cylinder-seal-pendant-300-bc/264206109576?hash=item3d83e94b88%3Ag%3ALWUAAOSwkJNcbXOQ&LH_Auction=1
2019-01-25 00:00:00,"Sold  Jan 25, 2019 ancient antique roman silver ring  *rare*",101.0,United States,Roman,jewellery | ,metal | ,https://www.ebay.com/itm/ancient-antique-roman-silver-ring-rare/303033853505?hash=item468e39a641%3Ag%3AMaUAAOSwQ9lcQfsI&LH_Auction=1
2019-02-03 00:00:00,"Sold  Feb 3, 2019 LOW OUTBID !! EXTREMELY Ancient VIKING BRONZE RING museum quality ARTIFACT",20.0,Morocco,Viking,jewellery | ,metal | ,https://www.ebay.com/itm/LOW-OUTBID-EXTREMELY-Ancient-VIKING-BRONZE-RING-museum-quality-ARTIFACT/362542915787?hash=item54693de0cb%3Ag%3AZ48AAOSwNqRcTepI&LH_Auction=1
2019-01-02 00:00:00,"Sold  Jan 2, 2019 AUTHENTIC MEDIEVAL VIKING ERA BRONZE BRACELET -  H807",16.55,United Kingdom,Viking,jewellery | ,metal | ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-BRONZE-BRACELET-H807/254033250820?hash=item3b258fca04%3Ag%3AR4UAAOSwVP5cG2oM&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 VERY RARE PHOENICIAN LOOPED PENDANT WITH FACES 300BC SUPER QUALITY (4)",29.14,United Kingdom,Near east,jewellery | ,,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-LOOPED-PENDANT-WITH-FACES-300BC-SUPER-QUALITY-4/312394632983?hash=item48bc2bcf17%3Ag%3ARVwAAOSw8DpcHnl9&LH_Auction=1
2019-02-19 00:00:00,"Sold  Feb 19, 2019 LARGE ANCIENT EGYPTIAN GLAZED FAIENCE FACE OF PHAROAH",67.54,United Kingdom,Egyptian,?,glass | ,https://www.ebay.com/itm/LARGE-ANCIENT-EGYPTIAN-GLAZED-FAIENCE-FACE-OF-PHAROAH/153374201454?hash=item23b5d0966e%3Ag%3A8OoAAOSwjXZcYY8m&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019 MEDIEVAL CRUSADERS ERA BRONZE PENDANT WITH PRAYER CROSS - RARE HISTORIC ARTIFACT",22.5,Russia,Near east,jewellery | religious | ,metal | ,https://www.ebay.com/itm/MEDIEVAL-CRUSADERS-ERA-BRONZE-PENDANT-WITH-PRAYER-CROSS-RARE-HISTORIC-ARTIFACT/183665925959?hash=item2ac3579f47%3Ag%3AOt8AAOSwUP5cVV2o&LH_Auction=1
2019-02-05 00:00:00,"Sold  Feb 5, 2019 rare ancient viking bronze ring solid beautiful authentic rare type",12.99,Morocco,Viking,jewellery | ,metal | ,https://www.ebay.com/itm/rare-ancient-viking-bronze-ring-solid-beautiful-authentic-rare-type/132934733480?hash=item1ef3870ea8%3Ag%3A7GIAAOSwp3dcLACV&LH_Auction=1
